time,index,nobs,timeseries,stdev,SEup,SElo
2021-04-01T00:00:00Z,  25.6000,119,45N, 41.888, 67.4880, -16.2880
2021-05-01T00:00:00Z,  24.4314,124,45N, 49.052, 73.4834, -24.6206
2021-06-01T00:00:00Z,  11.7351,119,45N, 66.930, 78.6651, -55.1949
2021-07-01T00:00:00Z,  49.7311,123,45N, 27.081, 76.8121,  22.6501
2021-08-01T00:00:00Z,  36.4611,121,45N, 33.110, 69.5711,   3.3511
2021-09-01T00:00:00Z, -13.3323,120,45N, 89.937, 76.6047,-103.2693
2021-10-01T00:00:00Z,-155.5512,122,45N,399.086,243.5348,-554.6372
2021-11-01T00:00:00Z,-137.7604,120,45N,165.876, 28.1156,-303.6364
2021-12-01T00:00:00Z, -76.1988,124,45N,167.845, 91.6462,-244.0438
2022-01-01T00:00:00Z, -82.0156,124,45N,171.852, 89.8364,-253.8676
2022-02-01T00:00:00Z, -27.8734,112,45N,168.939,141.0656,-196.8124
2022-03-01T00:00:00Z, -40.7833,124,45N,115.623, 74.8397,-156.4063
2022-04-01T00:00:00Z, -49.7369,120,45N,135.127, 85.3901,-184.8639
2022-05-01T00:00:00Z, -13.1213,124,45N, 60.427, 47.3057, -73.5483
2022-06-01T00:00:00Z,   0.6027,120,45N, 73.240, 73.8427, -72.6373
2022-07-01T00:00:00Z,  39.8000,124,45N, 37.069, 76.8690,   2.7310
2022-08-01T00:00:00Z,  24.9074,124,45N, 26.187, 51.0944,  -1.2796
2022-09-01T00:00:00Z,  14.4519,120,45N, 51.560, 66.0119, -37.1081
2022-10-01T00:00:00Z,   4.2521,123,45N, 52.618, 56.8701, -48.3659
2022-11-01T00:00:00Z, -56.7312,108,45N,120.943, 64.2118,-177.6742
2022-12-01T00:00:00Z,-177.7374,124,45N,338.803,161.0656,-516.5404
2023-01-01T00:00:00Z,-211.5710,124,45N,363.306,151.7350,-574.8770
2023-02-01T00:00:00Z, -54.6624,112,45N,164.106,109.4436,-218.7684
2023-03-01T00:00:00Z, -55.4816,124,45N,124.656, 69.1744,-180.1376
2023-04-01T00:00:00Z, -78.7537,120,45N,160.187, 81.4333,-238.9407
2023-05-01T00:00:00Z,  32.7201,124,45N, 35.305, 68.0251,  -2.5849
2023-06-01T00:00:00Z,  49.7757,120,45N, 60.219,109.9947, -10.4433
2023-07-01T00:00:00Z,  35.1235,123,45N, 37.020, 72.1435,  -1.8965
2023-08-01T00:00:00Z,  30.2028,124,45N, 34.796, 64.9988,  -4.5932
2023-09-01T00:00:00Z, -36.2281,119,45N,181.018,144.7899,-217.2461
2023-10-01T00:00:00Z, -29.1910,124,45N, 88.912, 59.7210,-118.1030
2023-11-01T00:00:00Z, -51.2986,118,45N,117.899, 66.6004,-169.1976
2023-12-01T00:00:00Z,-187.5051,124,45N,291.578,104.0729,-479.0831
2024-01-01T00:00:00Z,-196.2690,124,45N,218.522, 22.2530,-414.7910
2024-02-01T00:00:00Z, -89.9933,116,45N,162.427, 72.4337,-252.4203
2024-03-01T00:00:00Z, -96.0423,124,45N,211.948,115.9057,-307.9903
2024-04-01T00:00:00Z,  12.5221,120,45N, 58.092, 70.6141, -45.5699
2024-05-01T00:00:00Z,  27.1569,124,45N, 46.825, 73.9819, -19.6681
2024-06-01T00:00:00Z,  17.5745,119,45N, 70.089, 87.6635, -52.5145
2024-07-01T00:00:00Z,  52.2362,114,45N, 37.577, 89.8132,  14.6592
2024-08-01T00:00:00Z,  18.3592,124,45N, 37.848, 56.2072, -19.4888
2024-09-01T00:00:00Z,  30.1457,43,45N, 31.984, 62.1297,  -1.8383
2024-10-01T00:00:00Z, -46.6511,110,45N,111.876, 65.2249,-158.5271
2024-11-01T00:00:00Z,-187.4927,120,45N,455.047,267.5543,-642.5397
2024-12-01T00:00:00Z,-205.4366,124,45N,315.534,110.0974,-520.9706
2025-01-01T00:00:00Z,  -6.0638,124,45N, 87.081, 81.0172, -93.1448
2025-02-01T00:00:00Z,-147.1251,112,45N,399.917,252.7919,-547.0421
2025-03-01T00:00:00Z,-105.6435,124,45N,179.957, 74.3135,-285.6005
2025-04-01T00:00:00Z,  21.1385,120,45N, 80.580,101.7185, -59.4415
2025-05-01T00:00:00Z,  10.7356,124,45N, 34.846, 45.5816, -24.1104
2025-06-01T00:00:00Z,  49.2956,120,45N, 47.784, 97.0796,   1.5116
2025-07-01T00:00:00Z,  43.0592,111,45N, 37.648, 80.7072,   5.4112
2025-08-01T00:00:00Z,  21.9792,117,45N, 42.555, 64.5342, -20.5758
2025-09-01T00:00:00Z,   5.5283,118,45N, 78.982, 84.5103, -73.4537
2025-10-01T00:00:00Z, -47.9442,120,45N,141.093, 93.1488,-189.0372
2025-11-01T00:00:00Z, -86.4443,117,45N,193.952,107.5077,-280.3963
2025-12-01T00:00:00Z, -79.4400,120,45N,142.968, 63.5280,-222.4080
